7/7/2017  23:45:41  Error detectado, revisar internet
7/7/2017  23:46:3  Error detectado, revisar internet
7/7/2017  23:46:25  Error detectado, revisar internet
7/7/2017  23:46:47  Error detectado, revisar internet
7/7/2017  23:47:10  Error detectado, revisar internet
7/7/2017  23:47:32  Error detectado, revisar internet
7/7/2017  23:47:54  Error detectado, revisar internet
7/7/2017  23:48:16  Error detectado, revisar internet
8/7/2017  0:22:51  Error detectado, revisar internet
8/7/2017  0:23:13  Error detectado, revisar internet
8/7/2017  0:23:35  Error detectado, revisar internet
8/7/2017  0:23:58  Error detectado, revisar internet
8/7/2017  0:24:20  Error detectado, revisar internet
8/7/2017  0:24:42  Error detectado, revisar internet
8/7/2017  0:25:5  Error detectado, revisar internet
8/7/2017  0:25:27  Error detectado, revisar internet
8/7/2017  0:25:49  Error detectado, revisar internet
8/7/2017  0:26:11  Error detectado, revisar internet
8/7/2017  0:26:34  Error detectado, revisar internet
8/7/2017  0:26:56  Error detectado, revisar internet
8/7/2017  0:27:18  Error detectado, revisar internet
8/7/2017  0:27:40  Error detectado, revisar internet
8/7/2017  0:28:3  Error detectado, revisar internet
8/7/2017  0:28:25  Error detectado, revisar internet
8/7/2017  0:28:47  Error detectado, revisar internet
8/7/2017  0:29:9  Error detectado, revisar internet
8/7/2017  0:29:32  Error detectado, revisar internet
8/7/2017  0:29:54  Error detectado, revisar internet
8/7/2017  0:30:17  Error detectado, revisar internet
8/7/2017  0:30:39  Error detectado, revisar internet
8/7/2017  0:31:1  Error detectado, revisar internet
8/7/2017  0:31:23  Error detectado, revisar internet
8/7/2017  0:31:46  Error detectado, revisar internet
8/7/2017  0:32:8  Error detectado, revisar internet
8/7/2017  0:32:31  Error detectado, revisar internet
8/7/2017  0:32:53  Error detectado, revisar internet
8/7/2017  0:33:15  Error detectado, revisar internet
8/7/2017  0:33:38  Error detectado, revisar internet
8/7/2017  0:34:0  Error detectado, revisar internet
8/7/2017  0:34:22  Error detectado, revisar internet
8/7/2017  0:34:44  Error detectado, revisar internet
8/7/2017  0:35:7  Error detectado, revisar internet
8/7/2017  0:35:29  Error detectado, revisar internet
8/7/2017  0:35:51  Error detectado, revisar internet
8/7/2017  0:36:13  Error detectado, revisar internet
8/7/2017  0:36:36  Error detectado, revisar internet
8/7/2017  0:36:58  Error detectado, revisar internet
8/7/2017  0:37:20  Error detectado, revisar internet
8/7/2017  0:37:43  Error detectado, revisar internet
8/7/2017  0:38:5  Error detectado, revisar internet
8/7/2017  0:38:27  Error detectado, revisar internet
8/7/2017  0:38:49  Error detectado, revisar internet
8/7/2017  0:39:12  Error detectado, revisar internet
8/7/2017  0:39:34  Error detectado, revisar internet
8/7/2017  0:39:56  Error detectado, revisar internet
8/7/2017  0:40:19  Error detectado, revisar internet
8/7/2017  0:40:41  Error detectado, revisar internet
8/7/2017  0:41:3  Error detectado, revisar internet
8/7/2017  0:41:26  Error detectado, revisar internet
8/7/2017  0:41:48  Error detectado, revisar internet
8/7/2017  0:42:10  Error detectado, revisar internet
8/7/2017  0:42:32  Error detectado, revisar internet
8/7/2017  0:42:54  Error detectado, revisar internet
8/7/2017  0:43:17  Error detectado, revisar internet
8/7/2017  0:43:39  Error detectado, revisar internet
8/7/2017  0:44:1  Error detectado, revisar internet
8/7/2017  0:44:24  Error detectado, revisar internet
8/7/2017  0:44:46  Error detectado, revisar internet
8/7/2017  0:45:8  Error detectado, revisar internet
8/7/2017  0:45:31  Error detectado, revisar internet
8/7/2017  0:45:53  Error detectado, revisar internet
8/7/2017  0:46:16  Error detectado, revisar internet
8/7/2017  0:46:38  Error detectado, revisar internet
8/7/2017  0:47:0  Error detectado, revisar internet
8/7/2017  0:47:23  Error detectado, revisar internet
8/7/2017  0:47:45  Error detectado, revisar internet
8/7/2017  0:48:8  Error detectado, revisar internet
8/7/2017  0:48:30  Error detectado, revisar internet
8/7/2017  0:48:52  Error detectado, revisar internet
8/7/2017  0:49:15  Error detectado, revisar internet
8/7/2017  0:49:37  Error detectado, revisar internet
8/7/2017  0:50:0  Error detectado, revisar internet
8/7/2017  0:50:22  Error detectado, revisar internet
8/7/2017  0:50:49  Error detectado, revisar internet
8/7/2017  0:51:11  Error detectado, revisar internet
8/7/2017  0:51:34  Error detectado, revisar internet
8/7/2017  0:51:56  Error detectado, revisar internet
8/7/2017  0:52:18  Error detectado, revisar internet
8/7/2017  0:52:41  Error detectado, revisar internet
8/7/2017  0:53:3  Error detectado, revisar internet
8/7/2017  0:53:25  Error detectado, revisar internet
8/7/2017  0:53:47  Error detectado, revisar internet
8/7/2017  0:54:10  Error detectado, revisar internet
8/7/2017  0:54:32  Error detectado, revisar internet
8/7/2017  0:54:54  Error detectado, revisar internet
8/7/2017  0:55:17  Error detectado, revisar internet
8/7/2017  0:55:39  Error detectado, revisar internet
8/7/2017  0:56:2  Error detectado, revisar internet
8/7/2017  0:56:24  Error detectado, revisar internet
8/7/2017  0:56:46  Error detectado, revisar internet
8/7/2017  0:57:9  Error detectado, revisar internet
8/7/2017  0:57:31  Error detectado, revisar internet
8/7/2017  0:57:54  Error detectado, revisar internet
8/7/2017  0:58:16  Error detectado, revisar internet
8/7/2017  0:58:39  Error detectado, revisar internet
8/7/2017  0:59:1  Error detectado, revisar internet
8/7/2017  0:59:23  Error detectado, revisar internet
8/7/2017  0:59:45  Error detectado, revisar internet
8/7/2017  1:0:8  Error detectado, revisar internet
8/7/2017  1:0:30  Error detectado, revisar internet
8/7/2017  1:0:52  Error detectado, revisar internet
8/7/2017  1:22:12  Error detectado, revisar internet
8/7/2017  1:22:35  Error detectado, revisar internet
8/7/2017  1:22:57  Error detectado, revisar internet
8/7/2017  1:23:19  Error detectado, revisar internet
8/7/2017  1:23:41  Error detectado, revisar internet
8/7/2017  1:24:4  Error detectado, revisar internet
8/7/2017  1:24:26  Error detectado, revisar internet
8/7/2017  1:24:48  Error detectado, revisar internet
8/7/2017  1:25:11  Error detectado, revisar internet
8/7/2017  1:25:33  Error detectado, revisar internet
8/7/2017  1:25:55  Error detectado, revisar internet
8/7/2017  1:26:17  Error detectado, revisar internet
8/7/2017  1:26:40  Error detectado, revisar internet
8/7/2017  1:27:2  Error detectado, revisar internet
8/7/2017  1:27:24  Error detectado, revisar internet
8/7/2017  1:27:47  Error detectado, revisar internet
8/7/2017  1:28:9  Error detectado, revisar internet
8/7/2017  1:28:31  Error detectado, revisar internet
8/7/2017  1:28:53  Error detectado, revisar internet
8/7/2017  1:29:16  Error detectado, revisar internet
8/7/2017  1:29:38  Error detectado, revisar internet
8/7/2017  1:30:0  Error detectado, revisar internet
8/7/2017  1:30:24  Error detectado, revisar internet
8/7/2017  1:30:47  Error detectado, revisar internet
8/7/2017  1:31:9  Error detectado, revisar internet
8/7/2017  1:31:31  Error detectado, revisar internet
8/7/2017  1:31:53  Error detectado, revisar internet
8/7/2017  1:32:16  Error detectado, revisar internet
8/7/2017  1:32:38  Error detectado, revisar internet
8/7/2017  1:33:1  Error detectado, revisar internet
8/7/2017  1:33:23  Error detectado, revisar internet
8/7/2017  1:33:45  Error detectado, revisar internet
8/7/2017  1:34:7  Error detectado, revisar internet
8/7/2017  1:34:30  Error detectado, revisar internet
8/7/2017  1:34:52  Error detectado, revisar internet
8/7/2017  1:35:15  Error detectado, revisar internet
8/7/2017  1:35:37  Error detectado, revisar internet
8/7/2017  1:36:0  Error detectado, revisar internet
8/7/2017  1:36:22  Error detectado, revisar internet
8/7/2017  1:36:45  Error detectado, revisar internet
8/7/2017  1:37:7  Error detectado, revisar internet
8/7/2017  1:37:29  Error detectado, revisar internet
8/7/2017  1:37:52  Error detectado, revisar internet
8/7/2017  1:38:15  Error detectado, revisar internet
8/7/2017  1:38:37  Error detectado, revisar internet
8/7/2017  1:38:59  Error detectado, revisar internet
8/7/2017  1:39:22  Error detectado, revisar internet
8/7/2017  1:39:44  Error detectado, revisar internet
8/7/2017  1:40:6  Error detectado, revisar internet
8/7/2017  1:40:29  Error detectado, revisar internet
8/7/2017  1:40:51  Error detectado, revisar internet
8/7/2017  1:41:13  Error detectado, revisar internet
8/7/2017  1:41:36  Error detectado, revisar internet
8/7/2017  1:41:58  Error detectado, revisar internet
8/7/2017  1:42:20  Error detectado, revisar internet
8/7/2017  1:42:43  Error detectado, revisar internet
8/7/2017  1:43:5  Error detectado, revisar internet
8/7/2017  1:43:27  Error detectado, revisar internet
8/7/2017  1:43:50  Error detectado, revisar internet
8/7/2017  1:44:12  Error detectado, revisar internet
8/7/2017  1:44:34  Error detectado, revisar internet
8/7/2017  1:44:57  Error detectado, revisar internet
8/7/2017  1:45:20  Error detectado, revisar internet
8/7/2017  1:45:42  Error detectado, revisar internet
8/7/2017  1:46:4  Error detectado, revisar internet
8/7/2017  1:46:26  Error detectado, revisar internet
8/7/2017  1:46:49  Error detectado, revisar internet
8/7/2017  1:47:11  Error detectado, revisar internet
8/7/2017  1:47:34  Error detectado, revisar internet
8/7/2017  1:47:56  Error detectado, revisar internet
8/7/2017  1:48:18  Error detectado, revisar internet
8/7/2017  1:48:41  Error detectado, revisar internet
8/7/2017  1:49:3  Error detectado, revisar internet
8/7/2017  1:49:25  Error detectado, revisar internet
8/7/2017  1:49:47  Error detectado, revisar internet
8/7/2017  1:50:10  Error detectado, revisar internet
8/7/2017  1:50:32  Error detectado, revisar internet
8/7/2017  1:50:55  Error detectado, revisar internet
8/7/2017  1:51:17  Error detectado, revisar internet
8/7/2017  1:51:39  Error detectado, revisar internet
8/7/2017  1:52:2  Error detectado, revisar internet
8/7/2017  1:52:24  Error detectado, revisar internet
8/7/2017  1:52:46  Error detectado, revisar internet
8/7/2017  1:53:9  Error detectado, revisar internet
8/7/2017  1:53:31  Error detectado, revisar internet
8/7/2017  1:53:53  Error detectado, revisar internet
8/7/2017  1:54:16  Error detectado, revisar internet
8/7/2017  2:5:21  Error detectado, revisar internet
8/7/2017  2:5:43  Error detectado, revisar internet
8/7/2017  2:6:6  Error detectado, revisar internet
8/7/2017  2:6:28  Error detectado, revisar internet
8/7/2017  2:6:50  Error detectado, revisar internet
8/7/2017  2:7:12  Error detectado, revisar internet
8/7/2017  2:7:35  Error detectado, revisar internet
8/7/2017  2:7:57  Error detectado, revisar internet
8/7/2017  2:8:19  Error detectado, revisar internet
8/7/2017  2:8:42  Error detectado, revisar internet
8/7/2017  2:9:4  Error detectado, revisar internet
8/7/2017  2:9:26  Error detectado, revisar internet
8/7/2017  2:9:48  Error detectado, revisar internet
8/7/2017  2:10:11  Error detectado, revisar internet
8/7/2017  2:10:33  Error detectado, revisar internet
8/7/2017  2:10:55  Error detectado, revisar internet
8/7/2017  2:11:18  Error detectado, revisar internet
8/7/2017  2:11:40  Error detectado, revisar internet
8/7/2017  2:12:2  Error detectado, revisar internet
8/7/2017  2:12:24  Error detectado, revisar internet
8/7/2017  2:12:47  Error detectado, revisar internet
8/7/2017  2:13:9  Error detectado, revisar internet
8/7/2017  2:13:31  Error detectado, revisar internet
8/7/2017  2:13:53  Error detectado, revisar internet
8/7/2017  2:14:16  Error detectado, revisar internet
8/7/2017  2:14:38  Error detectado, revisar internet
8/7/2017  2:15:0  Error detectado, revisar internet
8/7/2017  2:15:23  Error detectado, revisar internet
8/7/2017  2:15:45  Error detectado, revisar internet
8/7/2017  2:16:7  Error detectado, revisar internet
8/7/2017  2:16:30  Error detectado, revisar internet
8/7/2017  2:16:52  Error detectado, revisar internet
8/7/2017  2:17:15  Error detectado, revisar internet
8/7/2017  2:17:38  Error detectado, revisar internet
8/7/2017  2:18:0  Error detectado, revisar internet
8/7/2017  2:18:22  Error detectado, revisar internet
8/7/2017  2:18:45  Error detectado, revisar internet
8/7/2017  2:19:7  Error detectado, revisar internet
8/7/2017  2:19:29  Error detectado, revisar internet
8/7/2017  2:19:52  Error detectado, revisar internet
8/7/2017  2:20:14  Error detectado, revisar internet
8/7/2017  2:20:36  Error detectado, revisar internet
8/7/2017  2:20:59  Error detectado, revisar internet
8/7/2017  2:21:21  Error detectado, revisar internet
8/7/2017  2:21:43  Error detectado, revisar internet
8/7/2017  2:22:6  Error detectado, revisar internet
8/7/2017  2:22:28  Error detectado, revisar internet
8/7/2017  2:22:50  Error detectado, revisar internet
8/7/2017  2:23:12  Error detectado, revisar internet
8/7/2017  2:23:35  Error detectado, revisar internet
8/7/2017  2:23:57  Error detectado, revisar internet
8/7/2017  2:24:19  Error detectado, revisar internet
8/7/2017  2:24:41  Error detectado, revisar internet
8/7/2017  2:25:4  Error detectado, revisar internet
8/7/2017  2:25:26  Error detectado, revisar internet
8/7/2017  2:25:48  Error detectado, revisar internet
8/7/2017  2:26:11  Error detectado, revisar internet
8/7/2017  2:26:33  Error detectado, revisar internet
8/7/2017  2:26:55  Error detectado, revisar internet
8/7/2017  2:27:18  Error detectado, revisar internet
8/7/2017  2:27:40  Error detectado, revisar internet
8/7/2017  2:28:2  Error detectado, revisar internet
8/7/2017  2:28:24  Error detectado, revisar internet
8/7/2017  2:28:47  Error detectado, revisar internet
8/7/2017  2:29:9  Error detectado, revisar internet
8/7/2017  2:29:31  Error detectado, revisar internet
8/7/2017  2:29:53  Error detectado, revisar internet
8/7/2017  2:30:16  Error detectado, revisar internet
8/7/2017  2:30:38  Error detectado, revisar internet
8/7/2017  2:31:0  Error detectado, revisar internet
8/7/2017  2:31:23  Error detectado, revisar internet
8/7/2017  2:31:45  Error detectado, revisar internet
8/7/2017  2:32:7  Error detectado, revisar internet
8/7/2017  2:32:29  Error detectado, revisar internet
8/7/2017  2:32:51  Error detectado, revisar internet
8/7/2017  2:33:14  Error detectado, revisar internet
8/7/2017  2:33:36  Error detectado, revisar internet
8/7/2017  2:33:58  Error detectado, revisar internet
8/7/2017  2:34:20  Error detectado, revisar internet
8/7/2017  2:34:43  Error detectado, revisar internet
8/7/2017  2:35:5  Error detectado, revisar internet
8/7/2017  2:35:27  Error detectado, revisar internet
8/7/2017  2:35:50  Error detectado, revisar internet
8/7/2017  2:36:13  Error detectado, revisar internet
8/7/2017  2:36:35  Error detectado, revisar internet
8/7/2017  2:36:58  Error detectado, revisar internet
8/7/2017  2:37:20  Error detectado, revisar internet
8/7/2017  2:37:42  Error detectado, revisar internet
8/7/2017  2:38:4  Error detectado, revisar internet
8/7/2017  2:38:27  Error detectado, revisar internet
8/7/2017  2:38:49  Error detectado, revisar internet
8/7/2017  2:39:11  Error detectado, revisar internet
8/7/2017  2:39:34  Error detectado, revisar internet
8/7/2017  2:39:56  Error detectado, revisar internet
8/7/2017  2:40:18  Error detectado, revisar internet
8/7/2017  2:40:41  Error detectado, revisar internet
8/7/2017  2:41:3  Error detectado, revisar internet
8/7/2017  2:41:25  Error detectado, revisar internet
8/7/2017  2:41:48  Error detectado, revisar internet
8/7/2017  2:42:10  Error detectado, revisar internet
8/7/2017  2:42:32  Error detectado, revisar internet
8/7/2017  2:42:54  Error detectado, revisar internet
8/7/2017  2:43:17  Error detectado, revisar internet
8/7/2017  2:43:39  Error detectado, revisar internet
8/7/2017  2:44:1  Error detectado, revisar internet
8/7/2017  2:44:23  Error detectado, revisar internet
8/7/2017  2:44:46  Error detectado, revisar internet
8/7/2017  2:45:8  Error detectado, revisar internet
8/7/2017  2:45:30  Error detectado, revisar internet
8/7/2017  2:45:52  Error detectado, revisar internet
8/7/2017  2:46:15  Error detectado, revisar internet
8/7/2017  2:46:38  Error detectado, revisar internet
8/7/2017  2:47:1  Error detectado, revisar internet
8/7/2017  2:47:23  Error detectado, revisar internet
8/7/2017  2:47:45  Error detectado, revisar internet
8/7/2017  2:48:8  Error detectado, revisar internet
8/7/2017  2:48:30  Error detectado, revisar internet
8/7/2017  2:48:53  Error detectado, revisar internet
8/7/2017  2:49:15  Error detectado, revisar internet
8/7/2017  2:49:37  Error detectado, revisar internet
8/7/2017  2:50:1  Error detectado, revisar internet
8/7/2017  2:50:23  Error detectado, revisar internet
8/7/2017  2:50:45  Error detectado, revisar internet
8/7/2017  2:51:7  Error detectado, revisar internet
8/7/2017  2:51:30  Error detectado, revisar internet
8/7/2017  2:51:52  Error detectado, revisar internet
8/7/2017  2:52:15  Error detectado, revisar internet
8/7/2017  2:52:37  Error detectado, revisar internet
8/7/2017  2:53:0  Error detectado, revisar internet
8/7/2017  2:53:22  Error detectado, revisar internet
8/7/2017  2:53:44  Error detectado, revisar internet
8/7/2017  2:54:7  Error detectado, revisar internet
8/7/2017  2:54:29  Error detectado, revisar internet
8/7/2017  2:54:51  Error detectado, revisar internet
8/7/2017  2:55:14  Error detectado, revisar internet
8/7/2017  2:55:36  Error detectado, revisar internet
8/7/2017  2:55:58  Error detectado, revisar internet
8/7/2017  2:56:20  Error detectado, revisar internet
8/7/2017  2:56:43  Error detectado, revisar internet
8/7/2017  2:57:5  Error detectado, revisar internet
8/7/2017  2:57:27  Error detectado, revisar internet
8/7/2017  2:57:50  Error detectado, revisar internet
8/7/2017  2:58:12  Error detectado, revisar internet
8/7/2017  2:58:34  Error detectado, revisar internet
8/7/2017  2:58:56  Error detectado, revisar internet
8/7/2017  2:59:19  Error detectado, revisar internet
8/7/2017  2:59:41  Error detectado, revisar internet
8/7/2017  3:0:3  Error detectado, revisar internet
8/7/2017  3:0:26  Error detectado, revisar internet
8/7/2017  3:0:48  Error detectado, revisar internet
8/7/2017  3:1:10  Error detectado, revisar internet
8/7/2017  3:1:33  Error detectado, revisar internet
8/7/2017  3:1:55  Error detectado, revisar internet
8/7/2017  3:2:17  Error detectado, revisar internet
8/7/2017  3:2:39  Error detectado, revisar internet
8/7/2017  3:3:2  Error detectado, revisar internet
8/7/2017  3:3:24  Error detectado, revisar internet
8/7/2017  3:3:46  Error detectado, revisar internet
8/7/2017  3:4:8  Error detectado, revisar internet
8/7/2017  3:4:31  Error detectado, revisar internet
8/7/2017  3:4:53  Error detectado, revisar internet
8/7/2017  3:37:4  Error detectado, revisar internet
8/7/2017  3:37:26  Error detectado, revisar internet
8/7/2017  3:37:49  Error detectado, revisar internet
8/7/2017  3:38:11  Error detectado, revisar internet
8/7/2017  3:38:33  Error detectado, revisar internet
8/7/2017  3:38:55  Error detectado, revisar internet
8/7/2017  3:39:18  Error detectado, revisar internet
8/7/2017  3:39:40  Error detectado, revisar internet
8/7/2017  3:40:2  Error detectado, revisar internet
8/7/2017  3:40:25  Error detectado, revisar internet
8/7/2017  3:40:47  Error detectado, revisar internet
8/7/2017  3:41:9  Error detectado, revisar internet
8/7/2017  3:41:31  Error detectado, revisar internet
8/7/2017  3:41:54  Error detectado, revisar internet
8/7/2017  3:42:16  Error detectado, revisar internet
8/7/2017  3:42:38  Error detectado, revisar internet
8/7/2017  3:43:1  Error detectado, revisar internet
8/7/2017  3:43:23  Error detectado, revisar internet
8/7/2017  3:43:45  Error detectado, revisar internet
8/7/2017  3:44:7  Error detectado, revisar internet
8/7/2017  3:44:30  Error detectado, revisar internet
8/7/2017  3:44:52  Error detectado, revisar internet
8/7/2017  3:45:14  Error detectado, revisar internet
8/7/2017  3:45:36  Error detectado, revisar internet
8/7/2017  3:45:59  Error detectado, revisar internet
8/7/2017  3:46:21  Error detectado, revisar internet
8/7/2017  3:46:43  Error detectado, revisar internet
8/7/2017  3:47:6  Error detectado, revisar internet
8/7/2017  3:47:28  Error detectado, revisar internet
8/7/2017  3:47:50  Error detectado, revisar internet
8/7/2017  3:48:12  Error detectado, revisar internet
8/7/2017  3:48:34  Error detectado, revisar internet
8/7/2017  3:48:57  Error detectado, revisar internet
8/7/2017  3:49:19  Error detectado, revisar internet
8/7/2017  3:49:41  Error detectado, revisar internet
8/7/2017  3:50:3  Error detectado, revisar internet
8/7/2017  3:50:26  Error detectado, revisar internet
8/7/2017  3:50:48  Error detectado, revisar internet
8/7/2017  3:51:11  Error detectado, revisar internet
8/7/2017  3:51:33  Error detectado, revisar internet
8/7/2017  3:51:55  Error detectado, revisar internet
8/7/2017  3:52:18  Error detectado, revisar internet
8/7/2017  3:52:40  Error detectado, revisar internet
8/7/2017  3:53:2  Error detectado, revisar internet
8/7/2017  3:53:24  Error detectado, revisar internet
8/7/2017  3:53:47  Error detectado, revisar internet
8/7/2017  3:54:9  Error detectado, revisar internet
8/7/2017  3:54:31  Error detectado, revisar internet
8/7/2017  3:54:53  Error detectado, revisar internet
8/7/2017  3:55:16  Error detectado, revisar internet
8/7/2017  3:55:38  Error detectado, revisar internet
8/7/2017  3:56:1  Error detectado, revisar internet
8/7/2017  3:56:23  Error detectado, revisar internet
8/7/2017  3:56:45  Error detectado, revisar internet
8/7/2017  3:57:7  Error detectado, revisar internet
8/7/2017  3:57:30  Error detectado, revisar internet
8/7/2017  3:57:52  Error detectado, revisar internet
8/7/2017  3:58:15  Error detectado, revisar internet
8/7/2017  3:58:37  Error detectado, revisar internet
8/7/2017  3:58:59  Error detectado, revisar internet
8/7/2017  3:59:21  Error detectado, revisar internet
8/7/2017  3:59:44  Error detectado, revisar internet
8/7/2017  4:0:6  Error detectado, revisar internet
8/7/2017  4:0:28  Error detectado, revisar internet
8/7/2017  4:0:50  Error detectado, revisar internet
8/7/2017  4:1:13  Error detectado, revisar internet
8/7/2017  4:1:35  Error detectado, revisar internet
8/7/2017  4:1:57  Error detectado, revisar internet
8/7/2017  4:2:20  Error detectado, revisar internet
8/7/2017  4:2:42  Error detectado, revisar internet
8/7/2017  4:3:4  Error detectado, revisar internet
8/7/2017  4:3:26  Error detectado, revisar internet
8/7/2017  4:3:49  Error detectado, revisar internet
8/7/2017  4:4:11  Error detectado, revisar internet
8/7/2017  4:4:33  Error detectado, revisar internet
8/7/2017  4:4:55  Error detectado, revisar internet
8/7/2017  4:5:18  Error detectado, revisar internet
8/7/2017  4:5:40  Error detectado, revisar internet
8/7/2017  4:6:2  Error detectado, revisar internet
8/7/2017  4:6:24  Error detectado, revisar internet
8/7/2017  4:6:47  Error detectado, revisar internet
8/7/2017  4:7:9  Error detectado, revisar internet
8/7/2017  4:7:31  Error detectado, revisar internet
8/7/2017  4:7:53  Error detectado, revisar internet
8/7/2017  4:8:16  Error detectado, revisar internet
8/7/2017  4:8:38  Error detectado, revisar internet
8/7/2017  4:9:0  Error detectado, revisar internet
8/7/2017  4:9:23  Error detectado, revisar internet
8/7/2017  4:9:45  Error detectado, revisar internet
8/7/2017  4:10:7  Error detectado, revisar internet
8/7/2017  4:10:29  Error detectado, revisar internet
8/7/2017  4:10:52  Error detectado, revisar internet
8/7/2017  4:11:14  Error detectado, revisar internet
8/7/2017  4:11:36  Error detectado, revisar internet
8/7/2017  4:11:58  Error detectado, revisar internet
8/7/2017  4:12:21  Error detectado, revisar internet
8/7/2017  4:12:43  Error detectado, revisar internet
8/7/2017  4:13:5  Error detectado, revisar internet
8/7/2017  4:13:27  Error detectado, revisar internet
8/7/2017  4:13:50  Error detectado, revisar internet
8/7/2017  4:14:12  Error detectado, revisar internet
8/7/2017  4:14:34  Error detectado, revisar internet
8/7/2017  4:14:56  Error detectado, revisar internet
8/7/2017  4:15:19  Error detectado, revisar internet
8/7/2017  4:15:41  Error detectado, revisar internet
8/7/2017  4:16:3  Error detectado, revisar internet
8/7/2017  4:16:25  Error detectado, revisar internet
8/7/2017  4:16:48  Error detectado, revisar internet
8/7/2017  4:17:10  Error detectado, revisar internet
8/7/2017  4:17:32  Error detectado, revisar internet
8/7/2017  4:17:54  Error detectado, revisar internet
8/7/2017  4:18:17  Error detectado, revisar internet
8/7/2017  4:18:39  Error detectado, revisar internet
8/7/2017  4:19:1  Error detectado, revisar internet
8/7/2017  4:19:23  Error detectado, revisar internet
8/7/2017  4:19:46  Error detectado, revisar internet
8/7/2017  4:20:8  Error detectado, revisar internet
8/7/2017  4:20:30  Error detectado, revisar internet
8/7/2017  4:20:52  Error detectado, revisar internet
8/7/2017  4:21:15  Error detectado, revisar internet
8/7/2017  4:21:38  Error detectado, revisar internet
8/7/2017  4:22:0  Error detectado, revisar internet
8/7/2017  4:22:22  Error detectado, revisar internet
8/7/2017  4:22:45  Error detectado, revisar internet
8/7/2017  4:23:7  Error detectado, revisar internet
8/7/2017  4:23:29  Error detectado, revisar internet
8/7/2017  4:23:51  Error detectado, revisar internet
8/7/2017  4:24:14  Error detectado, revisar internet
8/7/2017  4:24:36  Error detectado, revisar internet
8/7/2017  4:24:59  Error detectado, revisar internet
8/7/2017  4:25:21  Error detectado, revisar internet
8/7/2017  4:25:43  Error detectado, revisar internet
8/7/2017  4:26:5  Error detectado, revisar internet
8/7/2017  4:26:27  Error detectado, revisar internet
8/7/2017  4:26:50  Error detectado, revisar internet
8/7/2017  4:27:13  Error detectado, revisar internet
8/7/2017  4:27:35  Error detectado, revisar internet
8/7/2017  4:27:57  Error detectado, revisar internet
8/7/2017  4:28:19  Error detectado, revisar internet
8/7/2017  4:28:42  Error detectado, revisar internet
8/7/2017  4:29:4  Error detectado, revisar internet
8/7/2017  4:29:26  Error detectado, revisar internet
8/7/2017  4:29:48  Error detectado, revisar internet
8/7/2017  4:30:11  Error detectado, revisar internet
8/7/2017  4:30:33  Error detectado, revisar internet
8/7/2017  4:30:55  Error detectado, revisar internet
8/7/2017  4:31:17  Error detectado, revisar internet
8/7/2017  4:31:39  Error detectado, revisar internet
8/7/2017  4:32:2  Error detectado, revisar internet
8/7/2017  4:32:24  Error detectado, revisar internet
8/7/2017  4:32:46  Error detectado, revisar internet
8/7/2017  4:33:9  Error detectado, revisar internet
8/7/2017  4:33:31  Error detectado, revisar internet
8/7/2017  4:33:53  Error detectado, revisar internet
8/7/2017  4:34:16  Error detectado, revisar internet
8/7/2017  4:34:38  Error detectado, revisar internet
8/7/2017  4:35:0  Error detectado, revisar internet
8/7/2017  4:35:23  Error detectado, revisar internet
8/7/2017  4:35:45  Error detectado, revisar internet
8/7/2017  4:36:8  Error detectado, revisar internet
8/7/2017  4:36:30  Error detectado, revisar internet
8/7/2017  4:36:52  Error detectado, revisar internet
8/7/2017  4:37:16  Error detectado, revisar internet
8/7/2017  4:37:39  Error detectado, revisar internet
8/7/2017  4:38:1  Error detectado, revisar internet
8/7/2017  4:38:23  Error detectado, revisar internet
8/7/2017  4:38:45  Error detectado, revisar internet
8/7/2017  4:39:8  Error detectado, revisar internet
8/7/2017  4:39:30  Error detectado, revisar internet
8/7/2017  4:39:53  Error detectado, revisar internet
8/7/2017  4:40:16  Error detectado, revisar internet
8/7/2017  4:40:38  Error detectado, revisar internet
8/7/2017  4:41:0  Error detectado, revisar internet
8/7/2017  4:41:23  Error detectado, revisar internet
8/7/2017  4:41:45  Error detectado, revisar internet
8/7/2017  4:42:7  Error detectado, revisar internet
8/7/2017  4:42:29  Error detectado, revisar internet
8/7/2017  4:42:52  Error detectado, revisar internet
8/7/2017  4:43:14  Error detectado, revisar internet
8/7/2017  4:43:36  Error detectado, revisar internet
8/7/2017  4:43:59  Error detectado, revisar internet
8/7/2017  4:44:21  Error detectado, revisar internet
8/7/2017  4:44:43  Error detectado, revisar internet
8/7/2017  4:45:5  Error detectado, revisar internet
8/7/2017  4:45:28  Error detectado, revisar internet
8/7/2017  4:45:50  Error detectado, revisar internet
8/7/2017  4:46:12  Error detectado, revisar internet
8/7/2017  4:46:34  Error detectado, revisar internet
8/7/2017  4:46:57  Error detectado, revisar internet
8/7/2017  4:47:19  Error detectado, revisar internet
8/7/2017  4:47:41  Error detectado, revisar internet
8/7/2017  4:48:3  Error detectado, revisar internet
8/7/2017  4:48:26  Error detectado, revisar internet
8/7/2017  4:48:48  Error detectado, revisar internet
8/7/2017  4:49:10  Error detectado, revisar internet
8/7/2017  4:49:32  Error detectado, revisar internet
8/7/2017  4:49:55  Error detectado, revisar internet
8/7/2017  4:50:17  Error detectado, revisar internet
8/7/2017  4:50:39  Error detectado, revisar internet
8/7/2017  4:51:1  Error detectado, revisar internet
8/7/2017  4:51:24  Error detectado, revisar internet
